52200	0.5463	0.0000	0.0217	1.0000	1	752.0	140.7277	0.000048
52400	0.6126	0.0000	0.0227	1.0000	1	752.0	46.3964	0.000049
52600	0.5806	0.0000	0.0207	1.0000	1	752.0	154.6367	0.000051
52800	0.6879	0.0000	0.0206	1.0000	1	752.0	166.5831	0.000052
53000	0.5775	0.0000	0.0205	1.0000	1	752.0	79.3938	0.000053
53200	0.5408	0.0000	0.0206	1.0000	1	752.0	23.4349	0.000055
53400	0.6315	0.0000	0.0226	1.0000	1	752.0	34.3021	0.000056
53600	0.5636	0.0000	0.0207	1.0000	1	752.0	80.0439	0.000057
53800	0.5760	0.0000	0.0227	1.0000	1	752.0	32.7660	0.000059
54000	0.5466	0.0000	0.0214	1.0000	1	752.0	46.7741	0.000060
54200	0.5817	0.0000	0.0216	1.0000	1	752.0	59.5242	0.000061
54400	0.6222	0.0000	0.0215	1.0000	1	752.0	51.6900	0.000063
50000	0.6240	0.0000	0.0208	1.0000	1	752.0	57.9358	0.000000
50200	0.5822	0.0000	0.0222	1.0000	1	752.0	36.0211	0.000001
50400	0.5744	0.0000	0.0230	1.0000	1	752.0	73.2278	0.000003
50600	0.5893	0.0000	0.0217	1.0000	1	752.0	46.6335	0.000004
50000	0.6327	0.0000	0.0217	1.0000	1	752.0	35.2636	0.000000
50200	0.6247	0.0000	0.0216	1.0000	1	752.0	27.2835	0.000001
50400	0.6149	0.0000	0.0217	1.0000	1	752.0	22.3426	0.000003
50000	0.5936	0.0000	0.0221	1.0000	1	752.0	58.7556	0.000000
50200	0.6165	0.0000	0.0217	1.0000	1	752.0	52.2603	0.000001
50400	0.5928	0.0000	0.0229	1.0000	1	752.0	44.9612	0.000003
50600	0.5883	0.0000	0.0215	1.0000	1	752.0	51.8625	0.000004
50800	0.5539	0.0000	0.0212	1.0000	1	752.0	33.1964	0.000005
51000	0.5936	0.0000	0.0222	1.0000	1	752.0	68.8300	0.000007
51200	0.5955	0.0000	0.0215	1.0000	1	752.0	24.0131	0.000008
51400	0.5567	0.0000	0.0215	1.0000	1	752.0	79.2349	0.000009
51600	0.5919	0.0000	0.0209	1.0000	1	752.0	35.3362	0.000011
51800	0.5636	0.0000	0.0218	1.0000	1	752.0	191.9458	0.000012
52000	0.5351	0.0000	0.0216	1.0000	1	752.0	42.0135	0.000013
52200	0.5870	0.0000	0.0221	1.0000	1	752.0	27.1060	0.000015
52400	0.5876	0.0000	0.0213	1.0000	1	752.0	39.6946	0.000016
52600	0.5865	0.0000	0.0217	1.0000	1	752.0	29.4056	0.000017
52800	0.5441	0.0000	0.0217	1.0000	1	752.0	50.0055	0.000019
53000	0.6051	0.0000	0.0215	1.0000	1	752.0	23.0502	0.000020
53200	0.6104	0.0000	0.0226	1.0000	1	752.0	32.5647	0.000021
53400	0.5928	0.0000	0.0225	1.0000	1	752.0	37.5354	0.000023
53600	0.5781	0.0000	0.0216	1.0000	1	752.0	61.0574	0.000024
53800	0.5381	0.0000	0.0201	1.0000	1	752.0	95.2408	0.000025
54000	0.5793	0.0000	0.0219	1.0000	1	752.0	35.7095	0.000027
54200	0.5550	0.0000	0.0224	1.0000	1	752.0	64.4893	0.000028
54400	0.5810	0.0000	0.0219	1.0000	1	752.0	40.5336	0.000029
54600	0.5919	0.0000	0.0216	1.0000	1	752.0	37.9602	0.000031
54800	0.5808	0.0000	0.0207	1.0000	1	752.0	49.4420	0.000032
55000	0.5402	0.0000	0.0206	1.0000	1	752.0	54.0290	0.000033
55200	0.6726	0.0000	0.0224	1.0000	1	752.0	100.6367	0.000035
55400	0.5668	0.0000	0.0217	1.0000	1	752.0	31.2625	0.000036
55600	0.6014	0.0000	0.0213	1.0000	1	752.0	55.6585	0.000037
55800	0.5690	0.0000	0.0214	1.0000	1	752.0	33.5362	0.000039
56000	0.5761	0.0000	0.0215	1.0000	1	752.0	43.7321	0.000040
56200	0.6102	0.0000	0.0226	1.0000	1	752.0	97.5201	0.000041
56400	0.5841	0.0000	0.0222	1.0000	1	752.0	554.5281	0.000043
56600	0.5739	0.0000	0.0218	1.0000	1	752.0	30.9951	0.000044
56800	0.6521	0.0000	0.0225	1.0000	1	752.0	89.6915	0.000045
57000	0.5835	0.0000	0.0223	1.0000	1	752.0	61.9500	0.000047
57200	0.5915	0.0000	0.0214	1.0000	1	752.0	67.0135	0.000048
57400	0.5826	0.0000	0.0219	1.0000	1	752.0	181.0560	0.000049
57600	0.5921	0.0000	0.0222	1.0000	1	752.0	25.9406	0.000051
57800	0.6187	0.0000	0.0215	1.0000	1	752.0	55.0043	0.000052
58000	0.5971	0.0000	0.0223	1.0000	1	752.0	28.3238	0.000053
58200	0.5983	0.0000	0.0214	1.0000	1	752.0	43.9410	0.000055
58400	0.5863	0.0000	0.0226	1.0000	1	752.0	28.6049	0.000056
58600	0.5760	0.0000	0.0217	1.0000	1	752.0	22.5208	0.000057
58800	0.6025	0.0000	0.0226	1.0000	1	752.0	117.9900	0.000059
59000	0.5850	0.0000	0.0212	1.0000	1	752.0	59.9748	0.000060
59200	0.6700	0.0000	0.0223	1.0000	1	752.0	195.3920	0.000061
59400	0.5917	0.0000	0.0227	1.0000	1	752.0	29.4853	0.000063
59600	0.6539	0.0000	0.0230	1.0000	1	752.0	41.2836	0.000064
59800	0.5973	0.0000	0.0216	1.0000	1	752.0	41.2933	0.000065
60000	0.5731	0.0000	0.0224	1.0000	1	752.0	53.5681	0.000067
60200	0.5722	0.0000	0.0213	1.0000	1	752.0	52.6251	0.000068
60400	0.5933	0.0000	0.0219	1.0000	1	752.0	45.3913	0.000069
60600	0.5814	0.0000	0.0221	1.0000	1	752.0	23.5364	0.000071
